title,company,experience,salary,locations,description,industry,department,employment_type,skills,scraped_at
Associate Staff - Trainee ( NATS),Tata AIA Life Insurance,0 - 1 years,Not Disclosed,['Narasaraopet'],"1. Proficiency in MS Office (Excel, Word, PowerPoint)\n2. Good Communication Skills\n3. Participate in Departmental Job process and to develop job- specific skills.\n4. Collaborate with team members to achieve project Goals\n5. Develop understating of departmental work process and best practices\n\nCandidate Profile\n1. Good Computer Knowledge\n2. Good Communication Skill\n3. Good Presentation skill",Industry Type: Insurance,Department: Teaching & Training,"Employment Type: Full Time, Permanent","['Excel', 'Data management', 'training management', 'Data Analysis', 'Presentation skill', 'Communication Skill', 'job process management']",2025-07-01 05:12:04
Associate Staff - Trainee ( NATS),Tata AIA Life Insurance,0 - 1 years,Not Disclosed,['Miryalaguda'],"1. Proficiency in MS Office (Excel, Word, PowerPoint)\n2. Good Communication Skills\n3. Participate in Departmental Job process and to develop job- specific skills.\n4. Collaborate with team members to achieve project Goals\n5. Develop understating of departmental work process and best practices\n\nCandidate Profile\n1. Good Computer Knowledge\n2. Good Communication Skill\n3. Good Presentation skill",Industry Type: Insurance,Department: Teaching & Training,"Employment Type: Full Time, Permanent","['Excel', 'Data management', 'training management', 'Data Analysis', 'Presentation skill', 'Communication Skill', 'job process management']",2025-07-01 05:12:07
Associate Staff - Trainee ( NATS),Tata AIA Life Insurance,0 - 1 years,Not Disclosed,['Hyderabad'],"1. Proficiency in MS Office (Excel, Word, PowerPoint)\n2. Good Communication Skills\n3. Participate in Departmental Job process and to develop job- specific skills.\n4. Collaborate with team members to achieve project Goals\n5. Develop understating of departmental work process and best practices\n\nCandidate Profile\n1. Good Computer Knowledge\n2. Good Communication Skill\n3. Good Presentation skill",Industry Type: Insurance,Department: Teaching & Training,"Employment Type: Full Time, Permanent","['Excel', 'Data management', 'training management', 'Data Analysis', 'Presentation skill', 'Communication Skill', 'job process management']",2025-07-01 05:12:09
Associate Staff - Trainee ( NATS),Tata AIA Life Insurance,0 - 1 years,Not Disclosed,['Kolkata'],"1. Proficiency in MS Office (Excel, Word, PowerPoint)\n2. Good Communication Skills\n3. Participate in Departmental Job process and to develop job- specific skills.\n4. Collaborate with team members to achieve project Goals\n5. Develop understating of departmental work process and best practices\n\nCandidate Profile\n1. Good Computer Knowledge\n2. Good Communication Skill\n3. Good Presentation skill",Industry Type: Insurance,Department: Teaching & Training,"Employment Type: Full Time, Permanent","['Excel', 'Data management', 'training management', 'Data Analysis', 'Presentation skill', 'Communication Skill', 'job process management']",2025-07-01 05:12:11
Associate Staff - Trainee ( NATS),Tata AIA Life Insurance,0 - 1 years,Not Disclosed,['Tiruppur'],"1. Proficiency in MS Office (Excel, Word, PowerPoint)\n2. Good Communication Skills\n3. Participate in Departmental Job process and to develop job- specific skills.\n4. Collaborate with team members to achieve project Goals\n5. Develop understating of departmental work process and best practices\n\nCandidate Profile\n1. Good Computer Knowledge\n2. Good Communication Skill\n3. Good Presentation skill",Industry Type: Insurance,Department: Teaching & Training,"Employment Type: Full Time, Permanent","['Excel', 'Data management', 'training management', 'Data Analysis', 'Presentation skill', 'Communication Skill', 'job process management']",2025-07-01 05:12:14
Associate Staff - Trainee ( NATS),Tata AIA Life Insurance,0 - 1 years,Not Disclosed,['Chennai'],"1. Proficiency in MS Office (Excel, Word, PowerPoint)\n2. Good Communication Skills\n3. Participate in Departmental Job process and to develop job- specific skills.\n4. Collaborate with team members to achieve project Goals\n5. Develop understating of departmental work process and best practices\n\nCandidate Profile\n1. Good Computer Knowledge\n2. Good Communication Skill\n3. Good Presentation skill",Industry Type: Insurance,Department: Teaching & Training,"Employment Type: Full Time, Permanent","['Excel', 'Data management', 'training management', 'Data Analysis', 'Presentation skill', 'Communication Skill', 'job process management']",2025-07-01 05:12:16
Associate Staff - Trainee ( NATS),Tata AIA Life Insurance,0 - 1 years,Not Disclosed,['Hanumangarh'],"1. Proficiency in MS Office (Excel, Word, PowerPoint)\n2. Good Communication Skills\n3. Participate in Departmental Job process and to develop job- specific skills.\n4. Collaborate with team members to achieve project Goals\n5. Develop understating of departmental work process and best practices\n\nCandidate Profile\n1. Good Computer Knowledge\n2. Good Communication Skill\n3. Good Presentation skill",Industry Type: Insurance,Department: Teaching & Training,"Employment Type: Full Time, Permanent","['Excel', 'Data management', 'training management', 'Data Analysis', 'Presentation skill', 'Communication Skill', 'job process management']",2025-07-01 05:12:18
Associate Staff - Trainee ( NATS),Tata AIA Life Insurance,0 - 1 years,Not Disclosed,['Siliguri'],"1. Proficiency in MS Office (Excel, Word, PowerPoint)\n2. Good Communication Skills\n3. Participate in Departmental Job process and to develop job- specific skills.\n4. Collaborate with team members to achieve project Goals\n5. Develop understating of departmental work process and best practices\n\nCandidate Profile\n1. Good Computer Knowledge\n2. Good Communication Skill\n3. Good Presentation skill",Industry Type: Insurance,Department: Teaching & Training,"Employment Type: Full Time, Permanent","['Excel', 'Data management', 'training management', 'Data Analysis', 'Presentation skill', 'Communication Skill', 'job process management']",2025-07-01 05:12:21
Associate Staff - Trainee ( NATS),Tata AIA Life Insurance,0 - 1 years,Not Disclosed,['Thane'],"1. Proficiency in MS Office (Excel, Word, PowerPoint)\n2. Good Communication Skills\n3. Participate in Departmental Job process and to develop job- specific skills.\n4. Collaborate with team members to achieve project Goals\n5. Develop understating of departmental work process and best practices\n\nCandidate Profile\n1. Good Computer Knowledge\n2. Good Communication Skill\n3. Good Presentation skill",Industry Type: Insurance,Department: Teaching & Training,"Employment Type: Full Time, Permanent","['Excel', 'Data management', 'training management', 'Data Analysis', 'Presentation skill', 'Communication Skill', 'job process management']",2025-07-01 05:12:23
Associate Staff - Trainee ( NATS),Tata AIA Life Insurance,0 - 1 years,Not Disclosed,['Mumbai'],"1. Proficiency in MS Office (Excel, Word, PowerPoint)\n2. Good Communication Skills\n3. Participate in Departmental Job process and to develop job- specific skills.\n4. Collaborate with team members to achieve project Goals\n5. Develop understating of departmental work process and best practices\n\nCandidate Profile\n1. Good Computer Knowledge\n2. Good Communication Skill\n3. Good Presentation skill",Industry Type: Insurance,Department: Teaching & Training,"Employment Type: Full Time, Permanent","['Excel', 'Data management', 'training management', 'Data Analysis', 'Presentation skill', 'Communication Skill', 'job process management']",2025-07-01 05:12:25
Associate Staff - Trainee ( NATS),Tata AIA Life Insurance,0 - 1 years,Not Disclosed,['Silchar'],"1. Proficiency in MS Office (Excel, Word, PowerPoint)\n2. Good Communication Skills\n3. Participate in Departmental Job process and to develop job- specific skills.\n4. Collaborate with team members to achieve project Goals\n5. Develop understating of departmental work process and best practices\n\nCandidate Profile\n1. Good Computer Knowledge\n2. Good Communication Skill\n3. Good Presentation skill",Industry Type: Insurance,Department: Teaching & Training,"Employment Type: Full Time, Permanent","['Excel', 'Data management', 'training management', 'Data Analysis', 'Presentation skill', 'Communication Skill', 'job process management']",2025-07-01 05:12:28
Associate Staff - Trainee ( NATS),Tata AIA Life Insurance,0 - 1 years,Not Disclosed,['Guwahati'],"1. Proficiency in MS Office (Excel, Word, PowerPoint)\n2. Good Communication Skills\n3. Participate in Departmental Job process and to develop job- specific skills.\n4. Collaborate with team members to achieve project Goals\n5. Develop understating of departmental work process and best practices\n\nCandidate Profile\n1. Good Computer Knowledge\n2. Good Communication Skill\n3. Good Presentation skill",Industry Type: Insurance,Department: Teaching & Training,"Employment Type: Full Time, Permanent","['Excel', 'Data management', 'training management', 'Data Analysis', 'Presentation skill', 'Communication Skill', 'job process management']",2025-07-01 05:12:30
Associate Staff - Trainee ( NATS),Tata AIA Life Insurance,0 - 1 years,Not Disclosed,['Jaipur'],"1. Proficiency in MS Office (Excel, Word, PowerPoint)\n2. Good Communication Skills\n3. Participate in Departmental Job process and to develop job- specific skills.\n4. Collaborate with team members to achieve project Goals\n5. Develop understating of departmental work process and best practices\n\nCandidate Profile\n1. Good Computer Knowledge\n2. Good Communication Skill\n3. Good Presentation skill",Industry Type: Insurance,Department: Teaching & Training,"Employment Type: Full Time, Permanent","['Excel', 'Data management', 'training management', 'Data Analysis', 'Presentation skill', 'Communication Skill', 'job process management']",2025-07-01 05:12:32
